date,code,tv_rank,vol_rank,ret,drop_pct,close,high,gap_pct,hold_close_pct,is_52w_high,name
2026-03-03,011200,27,19,14.754098360655732,1.8036072144288577,24500,24950,-5.714285714285714,-16.3265306122449,False,HMM
2026-03-03,012450,4,300,19.832635983263593,4.021447721179625,1432000,1492000,6.564245810055866,-7.611731843575418,True,한화에어로스페이스
2026-03-03,028670,22,3,17.42424242424243,6.0606060606060606,6200,6600,-2.4193548387096775,-16.93548387096774,True,팬오션
2026-03-03,064350,7,108,8.026030368763548,9.124087591240876,249000,274000,4.417670682730924,-18.87550200803213,True,현대로템
2026-03-03,089030,19,47,10.085836909871237,8.228980322003578,51300,55900,0.0,-0.5847953216374269,False,테크윙
2026-03-03,103140,38,200,12.78065630397236,5.772005772005772,130600,138600,16.539050535987748,-14.165390505359879,False,풍산
2026-03-04,003280,15,1,24.678111587982833,3.488372093023256,2905,3010,-21.17039586919105,-3.098106712564544,True,흥아해운
2026-03-05,000250,23,632,23.410852713178286,5.011933174224343,796000,838000,-0.37688442211055273,-4.0201005025125625,True,삼천당제약
2026-03-05,000270,18,108,6.190172303765151,3.5921205098493627,166400,172600,-3.1850961538461537,0.3605769230769231,False,기아
2026-03-05,000660,2,50,10.83627797408717,5.141129032258065,941000,992000,-3.0818278427205104,-1.8065887353878853,False,SK하이닉스
2026-03-05,000720,41,187,13.475177304964546,3.0303030303030303,144000,148500,-2.5,8.88888888888889,False,현대건설
2026-03-05,005380,4,111,9.381237524950103,5.841924398625429,548000,582000,-2.9197080291970803,0.9124087591240875,False,현대차
2026-03-05,005490,36,412,7.776049766718507,2.3943661971830985,346500,355000,-1.875901875901876,2.0202020202020203,False,POSCO홀딩스
2026-03-05,005930,1,4,11.265969802555166,4.056084126189284,191600,199700,-2.8705636743215033,-1.7745302713987474,False,삼성전자
2026-03-05,005935,9,43,12.020905923344948,2.501895375284306,128600,131900,-3.032659409020218,-0.46656298600311047,False,삼성전자우
2026-03-05,006400,20,284,11.823361823361832,3.562653562653563,392500,407000,-1.019108280254777,4.585987261146497,False,삼성SDI
2026-03-05,006800,17,47,15.397468714448227,5.507845477569794,64918,68702,0.3065405588588681,2.9144459163868266,False,미래에셋증권
2026-03-05,007660,43,164,17.004048582995956,3.1014249790444257,115600,119300,-1.9896193771626298,-0.8650519031141869,False,이수페타시스
2026-03-05,009150,15,241,10.758620689655164,7.912844036697248,401500,436000,0.8717310087173101,0.7471980074719801,False,삼성전기
2026-03-05,010140,47,42,15.74468085106382,1.4492753623188406,27200,27600,-2.7573529411764706,1.4705882352941175,False,삼성중공업
2026-03-05,010950,11,61,6.482213438735185,1.4630577907827358,134700,136700,5.1967334818114335,-3.711952487008166,False,S-Oil
2026-03-05,012330,45,594,8.270676691729317,2.1517553793884483,432000,441500,-1.9675925925925926,2.7777777777777777,False,현대모비스
2026-03-05,015760,37,62,5.817782656421522,4.743083003952568,48200,50600,-2.2821576763485476,1.2448132780082988,False,한국전력
2026-03-05,024060,3,5,10.1010101010101,9.668508287292818,32700,36200,8.409785932721713,-15.59633027522936,True,흥구석유
2026-03-05,034020,14,48,12.28287841191067,2.896995708154506,90500,93200,-2.0994475138121547,8.287292817679557,False,두산에너빌리티
2026-03-05,035420,22,174,5.769230769230771,3.296703296703297,220000,227500,-1.8181818181818181,1.1363636363636365,False,NAVER
2026-03-05,035720,50,81,8.820403825717316,2.2900763358778624,51200,52400,-1.3671875,4.6875,False,카카오
2026-03-05,036930,28,65,24.1635687732342,4.434907010014307,66800,69900,0.29940119760479045,0.4491017964071856,True,주성엔지니어링
2026-03-05,042660,30,127,12.53456221198157,2.0850040096230953,122100,124700,-4.176904176904177,3.7674037674037675,False,한화오션
2026-03-05,042700,8,91,21.62162162162162,2.476780185758514,315000,323000,3.492063492063492,5.873015873015873,False,한미반도체
2026-03-05,047810,31,201,12.933753943217674,3.1385281385281383,179000,184800,-0.9497206703910615,2.4022346368715084,False,한국항공우주
2026-03-05,058470,26,114,20.317145688800785,4.784313725490196,121400,127500,1.3179571663920924,4.612850082372323,True,리노공업
2026-03-05,064350,25,209,11.633663366336645,2.696871628910464,225500,231750,0.8869179600886918,3.325942350332594,False,현대로템
2026-03-05,066570,39,153,5.871559633027523,4.391052195526098,115400,120700,-2.512998266897747,2.2530329289428077,False,LG전자
2026-03-05,068270,48,307,7.14285714285714,2.083333333333333,211500,216000,1.4184397163120568,0.4728132387706856,False,셀트리온
2026-03-05,079550,5,147,23.263327948303726,3.6616161616161618,763000,792000,10.484927916120576,9.305373525557012,True,LIG디펜스앤에어로스페이스
2026-03-05,080220,40,60,21.438263229307996,2.928416485900217,44750,46100,0.5586592178770949,2.569832402234637,False,제주반도체
2026-03-05,086520,10,66,20.17937219730941,4.739336492890995,160800,168800,0.6218905472636816,5.721393034825871,False,에코프로
2026-03-05,090710,44,24,24.78386167146973,3.0597014925373136,12990,13400,0.0,-1.0007698229407236,False,휴림로봇
2026-03-05,096770,32,148,16.055045871559635,3.7290715372907153,126500,131400,3.557312252964427,-1.2648221343873518,False,SK이노베이션
2026-03-05,105560,27,155,8.206245461147432,2.6779882429784454,149000,153100,-3.0201342281879198,-1.0738255033557047,False,KB금융
2026-03-05,196170,35,451,12.04819277108433,4.370179948586118,372000,389000,-2.1505376344086025,0.2688172043010753,False,알테오젠
2026-03-05,240810,49,204,23.53488372093022,4.115523465703971,132800,138500,3.087349397590361,3.7650602409638556,True,원익IPS
2026-03-05,247540,34,236,17.995169082125596,5.145631067961165,195400,206000,-0.4094165813715456,3.6335721596724664,False,에코프로비엠
2026-03-05,267260,42,1066,12.9735935706085,2.284011916583913,984000,1007000,-2.7439024390243905,-1.6260162601626018,False,HD현대일렉트릭
2026-03-05,277810,24,700,18.89204545454546,5.743243243243244,837000,888000,0.0,-0.5973715651135006,True,레인보우로보틱스
2026-03-05,373220,46,532,6.906474820143882,2.74869109947644,371500,382000,0.13458950201884254,1.6150740242261103,False,LG에너지솔루션
2026-03-05,402340,19,360,11.637080867850091,4.713804713804714,566000,594000,-4.770318021201414,-2.2968197879858656,False,SK스퀘어
2026-03-05,403870,38,58,18.445322793148875,4.259850905218317,44950,46950,0.6674082313681869,6.451612903225806,True,HPSP
2026-03-06,000720,26,153,8.888888888888879,0.6337135614702154,156800,157800,-5.994897959183673,-6.63265306122449,False,현대건설
2026-03-06,001510,18,2,10.805388363427927,4.872047244094488,3866,4064,-7.165028453181583,-11.510605276771857,False,SK증권
2026-03-06,009830,6,17,16.666666666666675,5.301645338208409,51800,54700,-1.7374517374517375,-2.5096525096525095,False,한화솔루션
2026-03-06,010820,19,6,16.83937823834196,8.88888888888889,9020,9900,4.767184035476718,-3.9911308203991127,True,퍼스텍
2026-03-06,012450,5,294,7.241129616220121,3.831168831168831,1481000,1540000,2.363268062120189,-3.1735313977042536,True,한화에어로스페이스
2026-03-06,034020,10,44,8.287292817679548,0.20366598778004072,98000,98200,0.6122448979591837,-1.8367346938775513,False,두산에너빌리티
2026-03-06,042700,11,122,5.873015873015874,0.14970059880239522,333500,334000,-8.995502248875562,-8.545727136431784,True,한미반도체
2026-03-06,043260,50,65,21.682847896440126,2.5906735751295336,37600,38600,-5.585106382978723,2.393617021276596,True,성호전자
2026-03-06,078600,29,138,23.236514522821583,3.336045565500407,118800,122900,-4.966329966329966,-2.356902356902357,True,대주전자재료
2026-03-06,079550,4,169,9.305373525557004,7.230255839822025,834000,899000,5.155875299760192,-4.556354916067146,True,LIG디펜스앤에어로스페이스
2026-03-06,086520,12,79,5.721393034825861,2.130109383995394,170000,173700,-5.647058823529412,-3.6470588235294117,False,에코프로
2026-03-06,089030,8,28,7.239819004524883,2.4691358024691357,71100,72900,-8.579465541490858,-3.6568213783403656,True,테크윙
2026-03-06,098460,34,50,8.169934640522868,1.1940298507462688,33100,33500,-5.438066465256798,-10.876132930513595,False,고영
2026-03-06,187660,21,13,13.018181818181818,9.703660662405579,15540,17210,-6.370656370656371,11.840411840411841,False,페니트리움바이오
2026-03-06,222080,44,32,16.96359411309063,0.6578947368421052,15100,15200,-5.894039735099338,-1.3245033112582782,True,씨아이에스
2026-03-06,272210,3,43,5.371352785145889,7.400932400932401,158900,171600,8.93643801132788,2.391441157960982,True,한화시스템
2026-03-06,298380,48,280,7.453416149068315,1.2454592631032693,190300,192700,-4.781923279033105,-0.3152916447714136,False,에이비엘바이오
2026-03-06,403870,28,59,6.451612903225801,1.3402061855670102,47850,48500,-5.956112852664576,-9.090909090909092,True,HPSP
2026-03-06,440110,47,115,7.413010590015134,1.2517385257301807,71000,71900,-5.352112676056338,-9.577464788732394,True,파두
2026-03-06,450080,46,109,12.0253164556962,1.392757660167131,70800,71800,-5.649717514124294,-7.203389830508475,False,에코프로머티
2026-03-06,489790,42,128,9.578544061302674,2.6106696935300793,85800,88100,-8.741258741258742,-7.3426573426573425,True,한화비전
2026-03-09,087010,43,386,8.365019011406849,4.682274247491638,285000,299000,0.3508771929824561,1.4035087719298245,False,펩트론
2026-03-09,117580,20,17,21.229991575400177,6.740116655865197,14390,15430,-15.774843641417652,-14.871438498957609,True,대성에너지
2026-03-09,187660,12,10,11.840411840411846,9.337506520605112,17380,19170,9.321058688147296,4.660529344073648,True,페니트리움바이오
2026-03-10,000660,2,60,12.200956937799035,1.263157894736842,938000,950000,1.7057569296375266,1.812366737739872,False,SK하이닉스
2026-03-10,005930,1,5,8.299711815561949,1.8798955613577024,187900,191500,2.7142096860031932,1.1176157530601383,False,삼성전자
2026-03-10,005935,5,50,10.699588477366252,0.22255192878338279,134500,134800,0.5947955390334573,3.2713754646840147,False,삼성전자우
2026-03-10,006910,26,10,11.255411255411252,7.303877366997296,10280,11090,2.0428015564202333,12.2568093385214,False,보성파워텍
2026-03-10,009150,15,240,5.235602094240832,1.7114914425427872,402000,409000,3.233830845771144,0.9950248756218906,False,삼성전기
2026-03-10,015760,50,99,6.25,1.7543859649122806,47600,48450,4.936974789915967,0.7352941176470588,False,한국전력
2026-03-10,032820,3,2,19.364161849710992,5.922551252847381,20650,21950,4.600484261501211,9.927360774818402,True,우리기술
2026-03-10,034020,4,20,6.548856548856552,2.2878932316491896,102500,104900,1.2682926829268293,-1.4634146341463417,False,두산에너빌리티
2026-03-10,036930,17,61,16.86143572621035,5.787348586810229,70000,74300,1.2857142857142856,-4.285714285714286,True,주성엔지니어링
2026-03-10,042700,12,163,6.229508196721301,3.427719821162444,324000,335500,0.7716049382716049,-3.5493827160493825,True,한미반도체
2026-03-10,044490,37,84,24.68827930174564,2.912621359223301,50000,51500,-1.0,-4.1000000000000005,True,태웅
2026-03-10,047040,44,11,7.491486946651538,3.268641470888662,9470,9790,3.37909186906019,5.068637803590286,False,대우건설
2026-03-10,083650,48,193,7.471852610030716,8.056042031523642,105000,114200,2.571428571428571,-4.380952380952381,True,비에이치아이
2026-03-10,279570,6,1,8.36940836940836,9.518072289156626,7510,8300,2.796271637816245,-0.3994673768308922,,케이뱅크
2026-03-10,402340,22,430,8.840864440078589,2.464788732394366,554000,568000,3.790613718411552,1.9855595667870036,False,SK스퀘어
2026-03-10,403870,40,83,5.057471264367819,3.5864978902953584,45700,47400,2.516411378555799,-4.595185995623632,False,HPSP
2026-03-11,006800,5,30,10.525333872296772,4.161611259403058,71091,74178,0.14066478175859112,-1.3996145784979814,True,미래에셋증권
2026-03-11,006910,15,7,12.256809338521402,7.085346215780998,11540,12420,-0.5199306759098787,-0.6065857885615251,False,보성파워텍
2026-03-11,027360,40,10,19.260700389105057,1.6051364365971106,6130,6230,3.4257748776508974,-1.794453507340946,True,아주IB투자
2026-03-11,032820,3,4,9.927360774818395,3.6093418259023355,22700,23550,0.0,-3.524229074889868,True,우리기술
2026-03-11,042660,8,79,7.395498392282951,5.382436260623229,133600,141200,-0.9730538922155689,2.3203592814371254,False,한화오션
2026-03-11,047040,35,16,5.068637803590281,4.693486590038314,9950,10440,0.0,5.125628140703518,True,대우건설
2026-03-11,138080,48,73,20.669291338582685,5.546995377503852,30650,32450,2.4469820554649266,4.567699836867863,True,오이솔루션
2026-03-11,218410,25,117,19.94645247657296,4.680851063829787,89600,94000,-2.232142857142857,-6.138392857142857,True,RFHIC
2026-03-11,253590,36,36,5.677557579003745,7.370892018779343,19730,21300,0.0,2.889001520527116,True,네오셈
2026-03-11,278470,49,547,5.804311774461035,3.770739064856712,319000,331500,-0.1567398119122257,1.09717868338558,True,에이피알
2026-03-11,295310,47,211,14.526315789473676,5.143853530950305,108800,114700,-3.768382352941176,-1.7463235294117647,True,에이치브이엠
2026-03-12,0009K0,18,70,7.9877112135176676,2.2253129346314324,70300,71900,-2.987197724039829,-1.2802275960170697,False,에임드바이오
2026-03-12,010140,11,20,7.118055555555558,0.32310177705977383,30850,30950,1.1345218800648298,-0.48622366288492713,False,삼성중공업
2026-03-12,047040,21,8,5.12562814070352,4.124656278643447,10460,10910,-1.4340344168260037,17.78202676864245,True,대우건설
2026-03-12,048410,27,25,10.77844311377245,9.75609756097561,16650,18450,4.564564564564565,0.24024024024024024,False,현대바이오
2026-03-12,050890,10,5,5.892399658411618,7.531692766592095,12400,13410,-2.1774193548387095,2.82258064516129,True,쏠리드
2026-03-12,322000,4,43,24.476190476190474,3.399852180339985,130700,135300,-2.6778882938026016,-6.5799540933435345,True,HD현대에너지솔루션
2026-03-12,336260,35,88,12.530413625304138,3.039832285115304,46250,47700,3.3513513513513513,-0.43243243243243246,True,두산퓨얼셀
2026-03-12,380540,34,6,24.103831891223738,4.380952380952381,5020,5250,-1.394422310756972,-5.9760956175298805,True,옵티코어
2026-03-12,486990,50,104,19.168900804289546,1.441241685144124,44450,45100,-3.59955005624297,2.924634420697413,False,노타
2026-03-13,000720,10,115,5.587668593448947,2.72189349112426,164400,169000,1.2165450121654502,-2.9197080291970803,True,현대건설
2026-03-13,008350,45,2,14.350797266514803,6.691449814126393,1506,1614,6.042496679946879,13.87782204515272,True,남선알미늄
2026-03-13,032820,3,4,11.64383561643836,2.004008016032064,24450,24950,3.067484662576687,-1.8404907975460123,True,우리기술
2026-03-13,039980,28,12,16.5261958997722,9.114328862041395,10231,11257,1.4759065584986806,-5.326947512462125,False,폴라리스AI
2026-03-13,047040,4,3,17.782026768642446,9.07749077490775,12320,13550,3.0844155844155843,-2.75974025974026,True,대우건설
2026-03-13,052690,41,274,6.407185628742518,3.002183406113537,177700,183200,2.9825548677546427,-2.9825548677546427,True,한전기술
2026-03-13,141080,33,268,9.417528579205236,4.739336492890995,201000,211000,1.4925373134328357,0.0,True,리가켐바이오
2026-03-13,347850,39,146,15.375000000000005,1.8085106382978722,92300,94000,0.43336944745395445,-5.092091007583965,False,디앤디파마텍
2026-03-13,417200,6,7,22.127204703367177,5.967078189300412,22850,24300,0.0,-5.689277899343545,True,LS머트리얼즈
2026-03-13,452280,38,31,16.51440618411806,7.218802462227196,16580,17870,0.0,-0.7840772014475271,True,한선엔지니어링
2026-03-13,475150,9,27,5.35475234270415,9.954233409610984,39350,43700,4.447268106734435,-2.2871664548919948,True,SK이터닉스
2026-03-13,476830,36,272,7.238307349665929,4.653465346534653,192600,202000,1.9210799584631362,0.6749740394600208,,알지노믹스
2026-03-16,000660,2,64,7.03296703296703,0.10256410256410256,974000,975000,3.5934291581108826,-0.41067761806981523,False,SK하이닉스
2026-03-16,0007C0,39,84,6.534422403733964,5.827746260959257,45650,48475,1.7524644030668126,-1.9715224534501645,,아크릴
2026-03-16,005860,49,14,6.651108518086346,7.489878542510121,4570,4940,-5.361050328227571,-3.938730853391685,True,한일사료
2026-03-16,005880,8,2,14.318181818181808,9.2057761732852,2515,2770,-5.36779324055666,-5.7654075546719685,False,대한해운
2026-03-16,008350,19,3,13.877822045152733,7.297297297297297,1715,1850,-3.381924198250729,-2.39067055393586,True,남선알미늄
2026-03-16,027360,38,16,6.565656565656575,8.920863309352518,6330,6950,1.7377567140600316,18.167456556082147,True,아주IB투자
2026-03-16,046120,27,19,17.9245283018868,6.103286384976526,10000,10650,6.1,-5.8999999999999995,True,오르비텍
2026-03-16,087010,45,559,6.208053691275173,4.954954954954955,316500,333000,0.9478672985781991,-1.7377567140600316,False,펩트론
2026-03-16,095340,42,392,18.662351672060407,2.6548672566371683,220000,226000,-1.1363636363636365,-4.090909090909091,True,ISC
2026-03-16,321370,24,5,24.70837751855779,4.0,4704,4900,1.6581632653061225,-3.6139455782312924,True,센서뷰
2026-03-16,402340,15,423,5.243445692883886,1.5761821366024518,562000,571000,4.804270462633451,4.448398576512456,False,SK스퀘어
2026-03-17,000390,15,10,18.790496760259188,8.5619285120532,11000,12030,2.6363636363636362,-0.5454545454545455,False,SP삼화
2026-03-17,007660,36,194,8.034026465028354,3.7068239258635214,114300,118700,3.4120734908136483,9.448818897637794,False,이수페타시스
2026-03-17,009150,9,236,8.111380145278456,1.5435501653803747,446500,453500,3.5834266517357225,3.9193729003359463,False,삼성전기
2026-03-17,009830,11,41,7.383279044516833,5.449330783938815,49450,52300,2.932254802831143,2.730030333670374,False,한화솔루션
2026-03-17,027360,12,4,18.16745655608214,4.713375796178345,7480,7850,1.8716577540106951,0.267379679144385,True,아주IB투자
2026-03-17,047810,23,220,5.648535564853563,2.1791767554479415,202000,206500,-0.24752475247524752,-3.8118811881188117,True,한국항공우주
2026-03-17,090710,8,5,12.374581939799324,7.118175535590877,13440,14470,2.6785714285714284,10.788690476190476,False,휴림로봇
2026-03-17,131970,41,161,13.598901098901095,6.974128233970754,82700,88900,3.6275695284159615,5.562273276904474,True,두산테스나
2026-03-17,307750,34,6,19.011815252416753,7.666666666666666,5540,6000,-1.083032490974729,-6.4981949458483745,True,국전
2026-03-17,475150,26,61,5.721716514954478,2.867383512544803,40650,41850,6.027060270602706,4.797047970479705,True,SK이터닉스
2026-03-18,000660,2,79,8.865979381443289,0.37735849056603776,1056000,1060000,-4.545454545454546,-4.071969696969697,False,SK하이닉스
2026-03-18,000720,19,194,5.652173913043468,2.0161290322580645,170100,173600,-1.646090534979424,-0.3527336860670194,True,현대건설
2026-03-18,001510,18,5,8.691885648281827,5.284348263714142,3764,3974,-3.2146652497343253,15.94048884165781,False,SK증권
2026-03-18,005930,1,14,7.529654461062396,0.23923444976076555,208500,209000,-4.124700239808154,-3.8369304556354913,False,삼성전자
2026-03-18,005935,5,63,5.7446808510638325,0.10050251256281408,149100,149250,-3.6217303822937628,-3.286384976525822,True,삼성전자우
2026-03-18,006340,16,6,14.991181657848319,3.5502958579881656,6520,6760,-3.52760736196319,0.0,False,대원전선
2026-03-18,007660,20,148,9.4488188976378,0.47732696897374705,125100,125700,-3.8369304556354913,3.5171862509992007,False,이수페타시스
2026-03-18,010120,41,295,9.317585301837262,0.7151370679380215,166600,167800,-1.680672268907563,4.8019207683073235,True,LS ELECTRIC
2026-03-18,028260,34,446,6.976744186046502,1.8062397372742198,299000,304500,-3.3444816053511706,-2.6755852842809364,False,삼성물산
2026-03-18,032820,3,4,21.57676348547717,1.6778523489932886,29300,29800,-1.7064846416382253,-1.1945392491467577,True,우리기술
2026-03-18,032830,43,407,8.294930875576046,4.276985743380855,235000,245500,-2.3404255319148937,-1.9148936170212765,False,삼성생명
2026-03-18,041020,49,16,10.609037328094306,5.378151260504202,5630,5950,-2.841918294849023,-6.74955595026643,False,폴라리스오피스
2026-03-18,047040,4,3,22.791081750619323,3.1270358306188926,14870,15350,-2.0847343644922667,8.742434431741762,True,대우건설
2026-03-18,088350,31,10,9.603340292275565,4.021937842778794,5250,5470,-4.380952380952381,-6.095238095238095,False,한화생명
2026-03-18,090710,7,7,10.788690476190466,2.10387902695595,14890,15210,-2.0147750167897915,-3.760913364674278,False,휴림로봇
2026-03-18,298040,45,1703,7.2663000785545995,1.0865628395508875,2731000,2761000,-3.2588795313072136,-1.3914317099963385,False,효성중공업
2026-03-18,353200,24,108,11.309523809523814,1.0582010582010581,74800,75600,-3.2085561497326207,3.342245989304813,True,대덕전자
2026-03-18,402340,12,423,7.325383304940369,1.098901098901099,630000,637000,-3.8095238095238098,-3.015873015873016,False,SK스퀘어
2026-03-18,403870,6,31,13.50737797956867,2.7237354085603114,50000,51400,-3.4000000000000004,3.4000000000000004,True,HPSP
2026-03-18,412350,44,20,19.129082426127518,7.599517490952954,7660,8290,-6.396866840731071,-7.310704960835509,True,레이저쎌
2026-03-18,476830,13,180,5.274488697524227,6.18705035971223,195600,208500,-1.2269938650306749,9.406952965235174,,알지노믹스
2026-03-19,001510,5,1,15.940488841657817,5.00653025685677,4364,4594,2.5206232813932172,18.583868010999083,True,SK증권
2026-03-19,010170,29,14,5.120910384068278,0.8053691275167786,7390,7450,5.142083897158322,0.6765899864682002,False,대한광통신
2026-03-19,033160,42,51,22.560553633217985,2.1006080707573247,17710,18090,0.2258610954263128,2.0327498588368154,True,엠케이전자
2026-03-19,046120,33,31,10.685483870967749,8.5,10980,12000,7.468123861566485,24.772313296903462,True,오르비텍
2026-03-19,047040,3,3,8.742434431741763,6.260869565217392,16170,17250,4.267161410018553,18.181818181818183,True,대우건설
2026-03-19,053050,45,8,19.675090252707573,7.66016713091922,3315,3590,1.9607843137254901,-6.93815987933635,False,지에스이
2026-03-19,112610,43,141,9.81387478849407,3.566121842496285,64900,67300,4.776579352850539,1.848998459167951,True,씨에스윈드
2026-03-19,140410,14,90,13.805970149253731,5.181347150259067,91500,96500,5.027322404371585,0.1092896174863388,False,메지온
2026-03-19,475150,6,30,26.056338028169023,1.8281535648994516,53700,54700,15.27001862197393,11.54562383612663,True,SK이터닉스
2026-03-19,476830,26,253,9.40695296523517,4.0358744394618835,214000,223000,-1.8691588785046727,0.23364485981308408,,알지노믹스
2026-03-19,490470,44,77,7.204116638078895,3.400309119010819,31250,32350,1.44,-1.1199999999999999,,세미파이브
2026-03-20,000250,10,432,14.088050314465406,5.026178010471204,907000,955000,2.535832414553473,3.7486218302094816,True,삼천당제약
2026-03-20,001510,4,1,18.583868010999094,7.523230879199429,5175,5596,-0.7729468599033816,-8.115942028985506,True,SK증권
2026-03-20,003380,47,39,17.218543046357617,2.7472527472527473,17700,18200,-3.954802259887006,-13.559322033898304,False,하림지주
2026-03-20,006360,25,43,22.543352601156073,2.7522935779816518,31800,32700,6.132075471698113,0.15723270440251574,True,GS건설
2026-03-20,006910,26,20,6.023102310231021,4.955621301775148,12850,13520,-2.5680933852140075,-11.828793774319065,True,보성파워텍
2026-03-20,036930,12,57,19.344262295081972,7.261146496815287,72800,78500,-1.7857142857142856,-1.7857142857142856,True,주성엔지니어링
2026-03-20,044490,36,92,26.490066225165563,2.5510204081632653,57300,58800,-1.7452006980802792,-8.027923211169284,True,태웅
2026-03-20,046120,30,21,24.77231329690346,1.2968299711815563,13700,13880,-4.087591240875913,2.116788321167883,True,오르비텍
2026-03-20,047040,3,2,18.181818181818187,1.6469377251672672,19110,19430,3.2443746729461016,-10.727367870225013,True,대우건설
2026-03-20,105840,34,52,19.311663479923524,1.5772870662460567,31200,31700,-1.9230769230769231,-12.179487179487179,True,우진
2026-03-20,178320,29,71,5.726872246696035,3.225806451612903,48000,49600,-3.125,-7.8125,True,서진시스템
2026-03-20,353200,40,150,7.11513583441139,4.055619930475087,82800,86300,-2.7777777777777777,-4.3478260869565215,True,대덕전자
2026-03-20,417200,19,32,6.526315789473691,6.296296296296296,25300,27000,-2.371541501976284,-9.683794466403162,True,LS머트리얼즈
2026-03-23,003280,4,1,19.636963696369648,5.475880052151238,3625,3835,-14.482758620689657,-4.689655172413794,True,흥아해운
