date,time,name,setup,buy_score,dist_high,recent_5m,consec_bull,race,mfe,mae,cur_hold_s,cur_pnl,cur_reason,mat_hold_s,mat_pnl,mat_reason
05-18,09:19,메이슨캐피탈,chase,7.0,-0.5235602094240838,7.344632768361582,3,down,2.631578947368421,-7.894736842105263,24.000994,-1.5789473684210527,E3_vol_drain,87.011142,-2.0,stop_-2%
05-18,09:32,메이슨캐피탈,none,5.0,-5.2356020942408374,1.1173184357541899,1,up,7.734806629834254,-2.209944751381215,177.015276,6.629834254143646,E3_vol_drain,153.002899,6.077348066298343,trailing
05-18,09:42,메이슨캐피탈,none,5.0,-3.5897435897435894,-0.5291005291005291,0,down,1.0638297872340425,-5.851063829787234,41.986275,-2.0,stop_-2%,41.986275,-2.0,stop_-2%
05-18,09:57,메이슨캐피탈,none,5.0,-3.5897435897435894,5.027932960893855,1,down,0.0,-5.319148936170213,60.023272,0.0,E2_bearish_div,137.995425,-2.0,stop_-2%
05-18,10:35,메이슨캐피탈,none,6.0,-2.051282051282051,4.371584699453552,4,up,11.518324607329843,0.5235602094240838,428.992565,8.37696335078534,E3_vol_drain,447.000689,6.806282722513089,trailing
05-18,10:47,메이슨캐피탈,breakout,5.0,-0.9389671361502347,1.932367149758454,1,down,-0.47393364928909953,-6.6350710900473935,77.983706,-2.0,stop_-2%,77.983706,-2.0,stop_-2%
05-18,12:34,메이슨캐피탈,none,5.5,-6.572769953051644,0.5050505050505051,2,up,9.045226130653267,0.5025125628140703,13.999156,2.0100502512562812,E1_vp<100,193.999379,0.5025125628140703,trailing
05-18,12:47,메이슨캐피탈,chase,8.5,0.0,4.926108374384237,3,neither,1.8779342723004695,0.0,1795.99735,1.8779342723004695,eow,1795.99735,1.8779342723004695,eow
05-18,09:08,아주IB투자,breakout,5.0,0.0,,0,up,7.050092764378478,-1.6079158936301792,89.994448,3.83426097711812,E3_vol_drain,111.002306,2.2263450834879404,trailing
05-18,09:21,아주IB투자,pullback,6.5,-1.78359096313912,-0.48192771084337355,3,down,5.387409200968523,-3.14769975786925,132.014636,-2.0,stop_-2%,132.014636,-2.0,stop_-2%
05-18,09:35,아주IB투자,breakout,6.5,-0.927536231884058,-0.23350846468184472,3,down,1.8724400234055003,-4.915155061439439,24.003298,1.2287887653598597,E2_bearish_div,69.004857,0.8777062609713282,bearish_candle
05-18,10:05,아주IB투자,pullback,5.0,-2.182653647329121,4.735547355473554,4,up,2.172636523781562,-1.3505578391074575,144.020554,-0.8807985907222547,E3_vol_drain,1793.992068,0.9395184967704051,eow
05-18,10:24,아주IB투자,breakout,7.0,-0.5743825387708213,2.7909738717339665,3,neither,1.6753321779318313,-1.5020219526285385,83.998651,0.0,E4_bearish_candle,83.998651,0.0,bearish_candle
05-18,10:36,아주IB투자,breakout,6.0,0.0,1.131090487238979,3,down,0.9463722397476341,-2.2082018927444795,134.995557,0.48752509320332665,E4_bearish_candle,134.995557,0.48752509320332665,bearish_candle
05-18,11:16,아주IB투자,breakout,7.0,-0.9659090909090908,1.9298245614035088,3,down,-0.11474469305794606,-2.0080321285140563,212.005974,-0.5163511187607573,E3_vol_drain,1389.999394,-2.0,stop_-2%
05-18,11:31,아주IB투자,pullback,5.0,-1.5909090909090908,0.6391632771644393,3,up,2.020785219399538,-1.558891454965358,1131.998227,-0.4618937644341801,E2_bearish_div,1781.988809,1.905311778290993,target_prevhigh
05-18,11:50,아주IB투자,pullback,6.0,-2.159090909090909,0.5253940455341506,4,up,3.542392566782811,-0.8710801393728222,14.000933,-0.17421602787456447,E2_bearish_div,635.998858,2.497096399535424,target_prevhigh
05-18,12:01,아주IB투자,chase,10.0,0.0,3.276770040959626,4,neither,1.3597733711048159,-0.7932011331444759,69.998752,0.254957507082153,E4_bearish_candle,1275.998735,-0.16997167138810199,trailing
05-18,12:12,아주IB투자,breakout,5.0,-0.44893378226711567,0.2543091268719977,2,neither,0.8455467869222096,-1.6347237880496055,373.99936,0.3945885005636978,E2_bearish_div,1790.007596,-1.4656144306651635,eow
05-18,13:35,아주IB투자,pullback,6.0,-4.192286193404136,0.6459189665296535,2,down,0.9334889148191364,-2.8004667444574096,89.995355,-0.2333722287047841,E2_bearish_div,451.997102,-2.0,stop_-2%
